individual,species,dry_mass_inv_prepollination_all,dry_mass_inv_postpollination_all,N_inv_prepollination_all,N_inv_postpollination_all,P_inv_prepollination_all,P_inv_postpollination_all,N_inv_propagule,P_inv_propagule,seed_count2,N_inv_per_packaging_dispersal_success,N_inv_per_prepollination_success,N_inv_per_propagule,scaled_N_content_per_packaging_dispersal_success,scaled_N_content_per_prepollination_success,scaled_N_content_per_propagule,P_inv_per_packaging_dispersal_success,P_inv_per_prepollination_success,P_inv_per_propagule,scaled_P_content_per_packaging_dispersal_success,scaled_P_content_per_prepollination_success,scaled_P_content_per_propagule,N_content_prepollination_all,N_content_postpollination_all,P_content_prepollination_all,P_content_postpollination_all
BOLE_002,BOLE,205.83323521949478,119.92673355410898,3.7299355988555494,2.0267056963034884,0.09626875448795413,0.04507196159992559,1.6393633125000002,0.07175884824375,9,0.13734440705109002,0.0709395,0.18215147916666666,0.014716202077374353,0.0180019113905908,0.03169,0.0026420250215130722,0.0016536128625,0.007973205360416666,2.7531269532298224e-4,4.304658626905635e-4,0.001387147,0.018121153247569813,0.009846348157246164,4.677026738917835e-4,2.189731971703312e-4
BOLE_003,BOLE,1989.948177592719,1187.3369132573785,36.17351443726078,21.585923383537747,0.9303921172372608,0.4820180800015567,11.293391708333335,0.49433873234583336,62,0.13734440705109002,0.0709395,0.18215147916666666,0.014716202077374353,0.0180019113905908,0.03169,0.0026420250215130722,0.0016536128625,0.007973205360416666,2.7531269532298224e-4,4.304658626905635e-4,0.001387147,0.018178118829717774,0.010847480163855663,4.6754590280977825e-4,2.422264486227294e-4
BOLE_004,BOLE,296.30027328748736,210.45040181867898,5.438746944425737,3.8454303346613905,0.13147815553334882,0.09322580503772504,0.7286059166666667,0.03189282144166667,4,0.13734440705109002,0.0709395,0.18215147916666666,0.014716202077374353,0.0180019113905908,0.03169,0.0026420250215130722,0.0016536128625,0.007973205360416666,2.7531269532298224e-4,4.304658626905635e-4,0.001387147,0.018355524563248564,0.012978153182229217,4.4373281898994825e-4,3.146328688913225e-4
BOLE_006,BOLE,487.737629913493,247.52877146501456,8.6519868360168,4.0694442184244455,0.2622249089182249,0.08629997379284794,3.8251810625000005,0.16743731256875,21,0.13734440705109002,0.0709395,0.18215147916666666,0.014716202077374353,0.0180019113905908,0.03169,0.0026420250215130722,0.0016536128625,0.007973205360416666,2.7531269532298224e-4,4.304658626905635e-4,0.001387147,0.01773901849146097,0.008343510873143452,5.37635180957299e-4,1.7693933889856815e-4
BOLE_007,BOLE,2204.526358962932,553.1400814955767,39.39872590117875,11.020994629166537,1.111719231868311,0.2800269320770333,0,0,0,0.13734440705109002,0.0709395,0.18215147916666666,0.014716202077374353,0.0180019113905908,0.03169,0.0026420250215130722,0.0016536128625,0.007973205360416666,2.7531269532298224e-4,4.304658626905635e-4,0.001387147,0.01787174181020587,0.004999257361726945,5.042893805049776e-4,1.270236261583034e-4
BOLE_008,BOLE,1677.28735685889,706.6036270922655,30.22438209960613,12.679185384229289,0.8081964897102408,0.29547281637137773,6.557453250000001,0.287035392975,36,0.13734440705109002,0.0709395,0.18215147916666666,0.014716202077374353,0.0180019113905908,0.03169,0.0026420250215130722,0.0016536128625,0.007973205360416666,2.7531269532298224e-4,4.304658626905635e-4,0.001387147,0.01801979963421909,0.007559339985710026,4.8184736288943143e-4,1.7616111822646728e-4
BOLE_101,BOLE,4.2,0,0.071904,0,0.0026486502,0,0,0,0,0.13734440705109002,0.0709395,0.18215147916666666,0.014716202077374353,0.0180019113905908,0.03169,0.0026420250215130722,0.0016536128625,0.007973205360416666,2.7531269532298224e-4,4.304658626905635e-4,0.001387147,0.01712,0,6.30631e-4,0
BOLE_105,BOLE,785.5185835694051,0,13.448078150708216,0,0.4953723698749575,0,0,0,0,0.13734440705109002,0.0709395,0.18215147916666666,0.014716202077374353,0.0180019113905908,0.03169,0.0026420250215130722,0.0016536128625,0.007973205360416666,2.7531269532298224e-4,4.304658626905635e-4,0.001387147,0.01712,0,6.30631e-4,0
BOLE_110,BOLE,45.06666666666666,0,0.7715413333333333,0,0.028420437066666665,0,0,0,0,0.13734440705109002,0.0709395,0.18215147916666666,0.014716202077374353,0.0180019113905908,0.03169,0.0026420250215130722,0.0016536128625,0.007973205360416666,2.7531269532298224e-4,4.304658626905635e-4,0.001387147,0.01712,0,6.30631e-4,0
BOLE_111,BOLE,16.4,0,0.28076799999999996,0,0.0103423484,0,0,0,0,0.13734440705109002,0.0709395,0.18215147916666666,0.014716202077374353,0.0180019113905908,0.03169,0.0026420250215130722,0.0016536128625,0.007973205360416666,2.7531269532298224e-4,4.304658626905635e-4,0.001387147,0.01712,0,6.30631e-4,0
BOLE_112,BOLE,32.2,0,0.5512640000000001,0,0.020306318200000003,0,0,0,0,0.13734440705109002,0.0709395,0.18215147916666666,0.014716202077374353,0.0180019113905908,0.03169,0.0026420250215130722,0.0016536128625,0.007973205360416666,2.7531269532298224e-4,4.304658626905635e-4,0.001387147,0.01712,0,6.30631e-4,0
BOLE_113,BOLE,108.53495852793303,0,1.8581184899982135,0,0.06844550943142894,0,0,0,0,0.13734440705109002,0.0709395,0.18215147916666666,0.014716202077374353,0.0180019113905908,0.03169,0.0026420250215130722,0.0016536128625,0.007973205360416666,2.7531269532298224e-4,4.304658626905635e-4,0.001387147,0.01712,0,6.30631e-4,0
BOLE_114,BOLE,219.42923512747876,0,3.7566285053824364,0,0.13837887797767706,0,0,0,0,0.13734440705109002,0.0709395,0.18215147916666666,0.014716202077374353,0.0180019113905908,0.03169,0.0026420250215130722,0.0016536128625,0.007973205360416666,2.7531269532298224e-4,4.304658626905635e-4,0.001387147,0.01712,0,6.30631e-4,0
BOLE_115,BOLE,66.13064267352185,0,1.132156602570694,0,0.04170403331984576,0,0,0,0,0.13734440705109002,0.0709395,0.18215147916666666,0.014716202077374353,0.0180019113905908,0.03169,0.0026420250215130722,0.0016536128625,0.007973205360416666,2.7531269532298224e-4,4.304658626905635e-4,0.001387147,0.01712,0,6.306310000000001e-4,0
BOLE_116,BOLE,266.93333333333334,0,4.569898666666667,0,0.16833643493333333,0,0,0,0,0.13734440705109002,0.0709395,0.18215147916666666,0.014716202077374353,0.0180019113905908,0.03169,0.0026420250215130722,0.0016536128625,0.007973205360416666,2.7531269532298224e-4,4.304658626905635e-4,0.001387147,0.01712,0,6.30631e-4,0
BOLE_117,BOLE,1112.9426758522252,0,19.053578610590094,0,0.7018561526153646,0,0,0,0,0.13734440705109002,0.0709395,0.18215147916666666,0.014716202077374353,0.0180019113905908,0.03169,0.0026420250215130722,0.0016536128625,0.007973205360416666,2.7531269532298224e-4,4.304658626905635e-4,0.001387147,0.01712,0,6.30631e-4,0
BOLE_119,BOLE,76.69657333425971,0,1.3130453354825262,0,0.048367236738357536,0,0,0,0,0.13734440705109002,0.0709395,0.18215147916666666,0.014716202077374353,0.0180019113905908,0.03169,0.0026420250215130722,0.0016536128625,0.007973205360416666,2.7531269532298224e-4,4.304658626905635e-4,0.001387147,0.01712,0,6.30631e-4,0
BOLE_151,BOLE,2158.945209218855,131.5820362948542,37.29480758975489,2.485887113153618,1.3068066517402577,0.06103566312485662,0.5464544375,0.023919616081249997,3,0.13734440705109002,0.0709395,0.18215147916666666,0.014716202077374353,0.0180019113905908,0.03169,0.0026420250215130722,0.0016536128625,0.007973205360416666,2.7531269532298224e-4,4.304658626905635e-4,0.001387147,0.017274550289883835,0.001151435943134961,6.052986644404393e-4,2.827105702554648e-5
BOLE_152,BOLE,1480.741844736665,23.681601903092783,25.5022028173411,0.4054290245809484,0.8971571879871842,0.014934352289749304,0,0,0,0.13734440705109002,0.0709395,0.18215147916666666,0.014716202077374353,0.0180019113905908,0.03169,0.0026420250215130722,0.0016536128625,0.007973205360416666,2.7531269532298224e-4,4.304658626905635e-4,0.001387147,0.017222585360162097,2.7380128820027365e-4,6.058835921846557e-4,1.0085723141298293e-5
BOLE_153,BOLE,3062.4536968598118,161.69913334167893,52.91026239531049,2.7240073770952575,1.8450994627956396,0.06942346358696776,1.821514791666667,0.07973205360416667,10,0.13734440705109002,0.0709395,0.18215147916666666,0.014716202077374353,0.0180019113905908,0.03169,0.0026420250215130722,0.0016536128625,0.007973205360416666,2.7531269532298224e-4,4.304658626905635e-4,0.001387147,0.0172770815929605,8.894852450792672e-4,6.024905665308747e-4,2.2669228814186937e-5
BOLE_154,BOLE,9435.165661137293,1769.2639269646538,164.1732029805728,29.31006278677773,5.479884677877212,0.6339974254399323,27.68702483333334,1.2119272147833335,152,0.13734440705109002,0.0709395,0.18215147916666666,0.014716202077374353,0.0180019113905908,0.03169,0.0026420250215130722,0.0016536128625,0.007973205360416666,2.7531269532298224e-4,4.304658626905635e-4,0.001387147,0.017400139952686716,0.0031064703937847726,5.807936897651334e-4,6.719515567716187e-5
BOLE_155,BOLE,1637.2480709573103,165.6431894562003,28.498404679957318,2.7145282606330063,0.9458452933790089,0.06828754512423876,2.18581775,0.09567846432499999,12,0.13734440705109002,0.0709395,0.18215147916666666,0.014716202077374353,0.0180019113905908,0.03169,0.0026420250215130722,0.0016536128625,0.007973205360416666,2.7531269532298224e-4,4.304658626905635e-4,0.001387147,0.017406283864664505,0.001657982262300546,5.77704326031648e-4,4.1708734513463535e-5
BOLE_156,BOLE,1362.0365961049374,103.65861372063328,23.572678812408686,1.837675824040099,0.8062923284327208,0.0454875214435424,0.9107573958333335,0.039866026802083336,5,0.13734440705109002,0.0709395,0.18215147916666666,0.014716202077374353,0.0180019113905908,0.03169,0.0026420250215130722,0.0016536128625,0.007973205360416666,2.7531269532298224e-4,4.304658626905635e-4,0.001387147,0.0173069349823788,0.0013492117827783507,5.919755245479472e-4,3.339669548793668e-5
BOLE_157,BOLE,4076.6578981689995,381.0897001610972,70.83991757010845,6.627519023900842,2.338735623913245,0.1705455703165786,3.4608781041666674,0.1514909018479167,19,0.13734440705109002,0.0709395,0.18215147916666666,0.014716202077374353,0.0180019113905908,0.03169,0.0026420250215130722,0.0016536128625,0.007973205360416666,2.7531269532298224e-4,4.304658626905635e-4,0.001387147,0.017376959102191447,0.0016257236171025148,5.736894491352023e-4,4.183465342852975e-5
BOLE_305,BOLE,143.86705127897437,8.487179487,2.5337502730115387,0.14530051281744,0.08062197660975175,0.005352278487066297,0,0,0,0.13734440705109002,0.0709395,0.18215147916666666,0.014716202077374353,0.0180019113905908,0.03169,0.0026420250215130722,0.0016536128625,0.007973205360416666,2.7531269532298224e-4,4.304658626905635e-4,0.001387147,0.01761174814168056,0.001009963793139028,5.603922224930897e-4,3.720294841302911e-5
BOLE_306,BOLE,143.63538461923076,6.474358973999999,2.5134814981586535,0.11084102563487999,0.08294351748079108,0.004082931474132593,0,0,0,0.13734440705109002,0.0709395,0.18215147916666666,0.014716202077374353,0.0180019113905908,0.03169,0.0026420250215130722,0.0016536128625,0.007973205360416666,2.7531269532298224e-4,4.304658626905635e-4,0.001387147,0.017499041095073824,7.716832863205209e-4,5.774588044629088e-4,2.842566603595773e-5
BOLE_307,BOLE,381.74666666820514,10.42307692,6.603055675032693,0.17844307687039998,0.22544036150050875,0.00657311542113652,0,0,0,0.13734440705109002,0.0709395,0.18215147916666666,0.014716202077374353,0.0180019113905908,0.03169,0.0026420250215130722,0.0016536128625,0.007973205360416666,2.7531269532298224e-4,4.304658626905635e-4,0.001387147,0.017296956991563556,4.6743846757801204e-4,5.90549652910133e-4,1.721852735088723e-5
BOLE_308,BOLE,541.6282692,58.20512821,9.6507391955,0.9964717949552,0.2562476648413636,0.03670595820820051,0,0,0,0.13734440705109002,0.0709395,0.18215147916666666,0.014716202077374353,0.0180019113905908,0.03169,0.0026420250215130722,0.0016536128625,0.007973205360416666,2.7531269532298224e-4,4.304658626905635e-4,0.001387147,0.017818012360681267,0.0018397706538231776,4.731061493888576e-4,6.776964995275493e-5
BOLE_313,BOLE,305.7137440943597,3.692307692,5.262191332212886,0.06321230768704,0.18803661175354044,0.002328483692113652,0,0,0,0.13734440705109002,0.0709395,0.18215147916666666,0.014716202077374353,0.0180019113905908,0.03169,0.0026420250215130722,0.0016536128625,0.007973205360416666,2.7531269532298224e-4,4.304658626905635e-4,0.001387147,0.01721280588087885,2.0676959707617622e-4,6.150741187988664e-4,7.616548935382365e-6
BOLE_316,BOLE,212.52205128589745,25.64102564,3.815857323158654,0.4389743589568,0.0980720590232911,0.016170025640378838,0,0,0,0.13734440705109002,0.0709395,0.18215147916666666,0.014716202077374353,0.0180019113905908,0.03169,0.0026420250215130722,0.0016536128625,0.007973205360416666,2.7531269532298224e-4,4.304658626905635e-4,0.001387147,0.01795511242278258,0.002065547345796438,4.6146768502322924e-4,7.608634277026598e-5
BOLE_317,BOLE,49.47301282074359,1.538461538,0.8572563807741346,0.02633846153056,0.028986767071643618,9.70201538170478e-4,0,0,0,0.13734440705109002,0.0709395,0.18215147916666666,0.014716202077374353,0.0180019113905908,0.03169,0.0026420250215130722,0.0016536128625,0.007973205360416666,2.7531269532298224e-4,4.304658626905635e-4,0.001387147,0.017327757738956513,5.323803833413703e-4,5.859106898678652e-4,1.9610722752742505e-5
BOLE_401,BOLE,232.37186251202814,17.366508062268043,4.103182263142318,0.2973146180260289,0.12169930480339586,0.010951858345816157,0,0,0,0.13734440705109002,0.0709395,0.18215147916666666,0.014716202077374353,0.0180019113905908,0.03169,0.0026420250215130722,0.0016536128625,0.007973205360416666,2.7531269532298224e-4,4.304658626905635e-4,0.001387147,0.017657827495916927,0.0012794777078943417,5.237265109802027e-4,4.713074219667737e-5
BOLE_402,BOLE,398.1449597497832,78.77728748883652,7.158324379481662,1.296881947523167,0.18489402865660598,0.038103111557801037,0.7286059166666667,0.03189282144166667,4,0.13734440705109002,0.0709395,0.18215147916666666,0.014716202077374353,0.0180019113905908,0.03169,0.0026420250215130722,0.0016536128625,0.007973205360416666,2.7531269532298224e-4,4.304658626905635e-4,0.001387147,0.017979191257325867,0.0032573109762288614,4.643887210648198e-4,9.570160471640074e-5
BOLE_403,BOLE,395.6501262660084,12.630187681649485,6.86442178126417,0.21622881310983919,0.231442620068585,0.007964987887866296,0,0,0,0.13734440705109002,0.0709395,0.18215147916666666,0.014716202077374353,0.0180019113905908,0.03169,0.0026420250215130722,0.0016536128625,0.007973205360416666,2.7531269532298224e-4,4.304658626905635e-4,0.001387147,0.017349727260415424,5.465152132024383e-4,5.849678913358381e-4,2.013139225566979e-5
BOLE_404,BOLE,152.35739751735161,27.065901967363768,2.671906838675489,0.4759763131098392,0.07134390536697624,0.013092034066437724,0.18215147916666669,0.007973205360416668,1,0.13734440705109002,0.0709395,0.18215147916666666,0.014716202077374353,0.0180019113905908,0.03169,0.0026420250215130722,0.0016536128625,0.007973205360416666,2.7531269532298224e-4,4.304658626905635e-4,0.001387147,0.01753709949246929,0.003124077470906074,4.682667630815304e-4,8.592975647898359e-5
BOLE_405,BOLE,228.1553555425296,117.08934280605774,4.1263291074142465,1.9780645328356654,0.10714179557581659,0.04778137874018731,1.092908875,0.047839232162499995,6,0.13734440705109002,0.0709395,0.18215147916666666,0.014716202077374353,0.0180019113905908,0.03169,0.0026420250215130722,0.0016536128625,0.007973205360416666,2.7531269532298224e-4,4.304658626905635e-4,0.001387147,0.018085611436129856,0.008669814162950654,4.6960017800609844e-4,2.0942475194837387e-4
BOLE_407,BOLE,626.4660912173307,247.47432078347512,11.33398729193707,4.373571832729536,0.29014392561732383,0.11452005166466678,0.9107573958333335,0.039866026802083336,5,0.13734440705109002,0.0709395,0.18215147916666666,0.014716202077374353,0.0180019113905908,0.03169,0.0026420250215130722,0.0016536128625,0.007973205360416666,2.7531269532298224e-4,4.304658626905635e-4,0.001387147,0.018091940570818758,0.006981338485904222,4.631438631475242e-4,1.8280327262746934e-4
BOLE_408,BOLE,355.9630980808578,78.60505253666157,6.265864511413833,1.428346938780746,0.19631290748945746,0.03644908781589702,0.18215147916666669,0.007973205360416668,1,0.13734440705109002,0.0709395,0.18215147916666666,0.014716202077374353,0.0180019113905908,0.03169,0.0026420250215130722,0.0016536128625,0.007973205360416666,2.7531269532298224e-4,4.304658626905635e-4,0.001387147,0.017602567640285366,0.004012626439317858,5.514979180366178e-4,1.023956921726126e-4
BOLE_801,BOLE,531.103131569048,230.27688342556698,9.483846766565572,3.730094744245707,0.2685372711215528,0.08191841737154874,3.8251810625000005,0.16743731256875,21,0.13734440705109002,0.0709395,0.18215147916666666,0.014716202077374353,0.0180019113905908,0.03169,0.0026420250215130722,0.0016536128625,0.007973205360416666,2.7531269532298224e-4,4.304658626905635e-4,0.001387147,0.01785688353700206,0.007023296460756724,5.056217053893245e-4,1.5424201534932703e-4
BOLE_802,BOLE,714.8324524753514,370.90073637661266,12.88416849293025,6.405050463910467,0.3466340564154316,0.14205743859620534,4.735938458333334,0.20730333937083334,26,0.13734440705109002,0.0709395,0.18215147916666666,0.014716202077374353,0.0180019113905908,0.03169,0.0026420250215130722,0.0016536128625,0.007973205360416666,2.7531269532298224e-4,4.304658626905635e-4,0.001387147,0.01802403968694261,0.008960212203196418,4.849165076586728e-4,1.9872830074275862e-4
BOLE_803,BOLE,164.2361280032931,45.35148123278962,2.9379375834552475,0.7420719314816386,0.08029207811658629,0.018955107525735836,0.5464544375,0.023919616081249997,3,0.13734440705109002,0.0709395,0.18215147916666666,0.014716202077374353,0.0180019113905908,0.03169,0.0026420250215130722,0.0016536128625,0.007973205360416666,2.7531269532298224e-4,4.304658626905635e-4,0.001387147,0.01788849761117322,0.004518323346412304,4.888819475516151e-4,1.1541375065391074e-4
BOLE_804,BOLE,138.540282472769,45.62304482450662,2.4753018030751486,0.7292813131098392,0.06860413503099491,0.01719501835215201,0.7286059166666667,0.03189282144166667,4,0.13734440705109002,0.0709395,0.18215147916666666,0.014716202077374353,0.0180019113905908,0.03169,0.0026420250215130722,0.0016536128625,0.007973205360416666,2.7531269532298224e-4,4.304658626905635e-4,0.001387147,0.017867018594838545,0.005264038011855391,4.951926891334259e-4,1.241156582420842e-4
BOLE_805,BOLE,505.69889107829005,109.44143818283379,9.054512110864113,1.9200450658949664,0.24526659030794604,0.05250901640995629,0.7286059166666667,0.03189282144166667,4,0.13734440705109002,0.0709395,0.18215147916666666,0.014716202077374353,0.0180019113905908,0.03169,0.0026420250215130722,0.0016536128625,0.007973205360416666,2.7531269532298224e-4,4.304658626905635e-4,0.001387147,0.0179049475302534,0.00379681486309155,4.850051970352748e-4,1.0383454924726556e-4
BOLE_806,BOLE,304.9126009043037,71.34393331478145,5.42657350535411,1.209061286597037,0.15468306140980473,0.0320977440822016,0.5464544375,0.023919616081249997,3,0.13734440705109002,0.0709395,0.18215147916666666,0.014716202077374353,0.0180019113905908,0.03169,0.0026420250215130722,0.0016536128625,0.007973205360416666,2.7531269532298224e-4,4.304658626905635e-4,0.001387147,0.017797144130023118,0.003965271631973317,5.073029482909161e-4,1.0526867038950424e-4
BOLE_807,BOLE,287.4951624954294,164.38854272860087,5.15194979381955,2.6968004229422187,0.14481192337290405,0.05700995873233744,2.7322721875000004,0.11959808040625,15,0.13734440705109002,0.0709395,0.18215147916666666,0.014716202077374353,0.0180019113905908,0.03169,0.0026420250215130722,0.0016536128625,0.007973205360416666,2.7531269532298224e-4,4.304658626905635e-4,0.001387147,0.01792012689570544,0.009380333218598392,5.037021218581592e-4,1.9829884523098293e-4
