species,individual,seed_size,seedset,prepollen_inv_aborted_preflowering,prepollen_inv_from_aborted_dispersal,prepollen_inv_from_pack_disp_tissues,N_inv_prepollination_all,N_inv_postpollination_all,N_inv_propagule,N_inv_per_packaging_dispersal_success,N_inv_per_prepollination_success,N_inv_per_propagule,N_inv_prepollen_success,N_inv_prepollen_abort,N_inv_postpollen_success,N_inv_postpollen_abort,N_inv_propagules,N_inv_all_repro,postpollen_temp_inv,prepollen_temp_inv,P_inv_prepollination_all,P_inv_postpollination_all,P_inv_propagule,P_inv_per_packaging_dispersal_success,P_inv_per_prepollination_success,P_inv_per_propagule,P_inv_prepollen_success,P_inv_prepollen_abort,P_inv_postpollen_success,P_inv_postpollen_abort,P_inv_propagules,P_inv_all_repro,N_per_propagule,P_per_propagule
BAER,BAER_404,0,0,3984.04,0,0,86.7873754,0,0,22.558381829607093,2.633295654823796,1.8364379223684506,0,86.7873754,0,0,0,86.7873754,0,3984.04,1.12322459684,0,0,0.2583928351905874,0.02585157364582583,0.15686615292115572,0,1.12322459684,0,0,0,1.12322459684,0.09605999999999999,0.008205321
BAER,BAER_004,0,0,3761.9770700787303,0,0,158.82159040805516,0,0,22.558381829607093,2.633295654823796,1.8364379223684506,0,158.82159040805516,0,0,0,158.82159040805516,0,8027.70541928508,1.9109218547953073,0,0,0.2583928351905874,0.02585157364582583,0.15686615292115572,0,1.9109218547953073,0,0,0,1.9109218547953073,0.09605999999999999,0.008205321
BAER,BAER_002,0,0,8894.89,0,0,183.9880546,0,0,22.558381829607093,2.633295654823796,1.8364379223684506,0,183.9880546,0,0,0,183.9880546,0,8894.89,2.68296102491,0,0,0.2583928351905874,0.02585157364582583,0.15686615292115572,0,2.68296102491,0,0,0,2.68296102491,0.09605999999999999,0.008205321
BAER,BAER_003,0,0,144.64091662859497,0,0,3.533577593236575,0,0,22.558381829607093,2.633295654823796,1.8364379223684506,0,3.533577593236575,0,0,0,3.533577593236575,0,144.64091662859497,0.0339187288721554,0,0,0.2583928351905874,0.02585157364582583,0.15686615292115572,0,0.0339187288721554,0,0,0,0.0339187288721554,0.09605999999999999,0.008205321
BAER,BAER_001,0,0,16582.54089011655,0,0,500.9857666887891,0,0,22.558381829607093,2.633295654823796,1.8364379223684506,0,500.9857666887891,0,0,0,500.9857666887891,0,24985.12362027528,6.55912311499992,0,0,0.2583928351905874,0.02585157364582583,0.15686615292115572,0,6.55912311499992,0,0,0,6.55912311499992,0.09605999999999999,0.008205321
BAER,BAER_005,0,0,47241.557669490074,0,0,1517.0046178770015,170.85927760936372,0,22.558381829607093,2.633295654823796,1.8364379223684506,0,1512.9663775487754,0,15.605938279869743,0,1528.572315828645,6993.83043836937,76367.0744948869,19.923991327026506,1.6400742192889322,0,0.2583928351905874,0.02585157364582583,0.15686615292115572,0,19.87095400312658,0,0.1498010374312032,0,20.020755040557784,0.09605999999999999,0.008205321
BAER,BAER_006,0,0,11846.05,0,0,242.922253,0,0,22.558381829607093,2.633295654823796,1.8364379223684506,0,242.92225300000004,0,0,0,242.92225300000004,0,11846.05,3.61092848255,0,0,0.2583928351905874,0.02585157364582583,0.15686615292115572,0,3.61092848255,0,0,0,3.61092848255,0.09605999999999999,0.008205321
BAER,BAER_007,18.35427984976526,0.002036659877800407,579.3170046218205,10.951079429735234,1344.245,376.518834935927,264.757095,3.672875844736901,22.558381829607093,2.633295654823796,1.8364379223684506,0.3423098933333962,146.95298300235743,161.91426698371762,20.298479145334273,3.5262242447369014,333.03426326947965,11848.275226366197,6899.395512558329,4.187738827678482,2.6251080862799996,0.31373230584231143,0.2583928351905874,0.02585157364582583,0.15686615292115572,0.0037663500973810116,1.6344486800158942,1.89534749933209,0.20126260164473755,0.3012055157823114,4.036030646872414,0.09605999999999999,0.008205321
BAER,BAER_801,0,0,21251.1347107438,0,0,466.91108555206614,0,0,22.558381829607093,2.633295654823796,1.8364379223684506,0,466.91108555206614,0,0,0,466.91108555206614,0,21251.1347107438,5.919996106370083,0,0,0.2583928351905874,0.02585157364582583,0.15686615292115572,0,5.919996106370083,0,0,0,5.919996106370083,0.09605999999999999,0.008205321
BAER,BAER_803,18.35427984976526,0.013360739979445015,0,0,6249.911686650714,1417.9434160479043,1327.231680580334,47.74738598157971,22.558381829607093,2.633295654823796,1.8364379223684506,5.499675088212625,280.5977073570378,691.7588172631795,220.59522483915242,45.84091518157972,1244.292339729162,55548.87891540627,12519.590444444444,14.746414516851662,12.804945384365253,4.078519975950049,0.2583928351905874,0.02585157364582583,0.15686615292115572,0.0605115487675351,2.918177170072154,8.09763937956462,2.1282718363699784,3.9156717051700487,17.120271639944338,0.09605999999999999,0.008205321
