species,site,individual,age,segment,start_end,diameter,stem_area,height,shed_weight,leaf_weight,stem_weight,total_weight
BAER,baby,BAER_B-01,0.1,1,start,1.6566666666666665,2.155560166029336,107,0,327,73.5,400.5
BAER,baby,BAER_B-02,0.1,1,start,1.8483333333333334,2.6831841072150477,147,0,525.1,98.1,623.2
BAER,baby,BAER_B-03,0.1,1,start,1.6166666666666667,2.052725366501831,98,0,330.5,67.9,398.4
BAER,baby,BAER_B-04,0.1,1,start,1.83,2.6302199094017147,64,0,153.8,51.4,205.20000000000002
BAER,baby,BAER_B-05,0.1,1,start,0.9433333333333334,0.6989083723148692,28,0,54.9,17.3,72.2
BAER,baby,BAER_B-06,0.1,1,start,1.6633333333333333,2.1729436453792004,143,0,395.6,93.2,488.8
BAER,baby,BAER_B-09,0.1,1,start,1.52,1.8145839167134645,81,0,151.2,38.6,189.79999999999998
BAER,baby,BAER_B-099,0.1,1,start,1.335,1.3997562417610172,82,0,159.8,37.6,197.4
BAER,baby,BAER_B-10,0.1,1,start,1.4449999999999998,1.6399310001279566,138,0,477.6,107.8,585.4
BAER,Basin1981,BAER_901,32,1,start,54.19,2306.365767653573,2720,0,NA,NA,NA
BAER,Basin1981,BAER_901,32,1,end,60.873333333333335,2910.342147660736,2790,0,595277.9,2081500,2676777.9
BAER,Basin1981,BAER_901,32,2,start,29.44,680.7152696315907,NA,0,NA,NA,NA
BAER,Basin1981,BAER_901,32,2,end,34.12,914.3404356343262,NA,0,552437.9,1106590,1659027.9
BAER,Basin1981,BAER_901,32,3,start,18.68,274.0587200914977,NA,0,NA,NA,NA
BAER,Basin1981,BAER_901,32,3,end,21.9,376.68481314705014,NA,0,201047.9,321410,522457.9
BAER,Basin1981,BAER_901,32,4,start,8.86,61.65344166743432,NA,0,NA,NA,NA
BAER,Basin1981,BAER_901,32,4,end,12.41,120.95767888833056,NA,0,58807.9,66980,125787.9
BAER,Basin1981,BAER_901,32,5,start,4.31,14.589634823087337,NA,0,NA,NA,NA
BAER,Basin1981,BAER_901,32,5,end,6.16,29.802404549014213,NA,0,12177.900000000001,8000,20177.9
BAER,Basin1981,BAER_901,32,6,start,2.33,4.263848089268407,NA,0,NA,NA,NA
BAER,Basin1981,BAER_901,32,6,end,3.66,10.520879637606859,NA,0,3976.7,2220,6196.7
BAER,Basin1981,BAER_902,32,1,start,42.93,1447.47695562923,2230,0,NA,NA,NA
BAER,Basin1981,BAER_902,32,1,end,49.73,1942.346913608001,2250,0,295278,1108649.3,1403927.3
BAER,Basin1981,BAER_902,32,2,start,20.5,330.0635781677776,NA,0,NA,NA,NA
BAER,Basin1981,BAER_902,32,2,end,24.11,456.5457477374458,NA,0,202828,377129.3,579957.3
BAER,Basin1981,BAER_902,32,3,start,9.78,75.12207769190448,NA,0,NA,NA,NA
BAER,Basin1981,BAER_902,32,3,end,12.6,124.68981242097888,NA,0,68118,74319.3,142437.3
BAER,Basin1981,BAER_902,32,4,start,3.18,7.942260387540356,NA,0,NA,NA,NA
BAER,Basin1981,BAER_902,32,4,end,5.14,20.74990531769522,NA,0,7218,4959.3,12177.3
BAER,Basin1981,BAER_902,32,5,start,1.55,1.8869190875623698,NA,0,NA,NA,NA
BAER,Basin1981,BAER_902,32,5,end,2.98,6.9746498502347,NA,0,2142,1119.3,3261.3
BAER,Basin1981,BAER_903,32,1,start,23.93,449.75425273891545,2150,0,NA,NA,NA
BAER,Basin1981,BAER_903,32,1,end,25.29,502.32817747820985,2090,0,102546.8,393178.2,495725
BAER,Basin1981,BAER_903,32,2,start,16.35,209.9546005348144,NA,0,NA,NA,NA
BAER,Basin1981,BAER_903,32,2,end,17.35,236.42251864130841,NA,0,98765,213958.2,312723.2
BAER,Basin1981,BAER_903,32,3,start,9.83,75.8921605911157,NA,0,NA,NA,NA
BAER,Basin1981,BAER_903,32,3,end,11.13,97.29268974736938,NA,0,56335,80098.2,136433.2
BAER,Basin1981,BAER_903,32,4,start,6.01,28.368660201732173,NA,0,NA,NA,NA
BAER,Basin1981,BAER_903,32,4,end,7.29,41.739278535410335,NA,0,8205,15928.2,24133.2
BAER,Basin1981,BAER_903,32,5,start,3.36,8.866831105491832,NA,0,NA,NA,NA
BAER,Basin1981,BAER_903,32,5,end,4.07,13.010042036862393,NA,0,1725.5,3108.2,4833.7
BAER,Basin1981,BAER_903,32,6,start,2.27,4.047078196170711,NA,0,NA,NA,NA
BAER,Basin1981,BAER_903,32,6,end,3.18,7.942260387540356,NA,0,789,768.2,1557.2
BAER,Basin1981,BAER_904,32,1,start,27.72,603.4986921175378,1600,0,NA,NA,NA
BAER,Basin1981,BAER_904,32,1,end,28.7,646.9246132088441,1735,0,79680.1,251609.2,331289.30000000005
BAER,Basin1981,BAER_904,32,2,start,9.35,68.66147093961342,NA,0,NA,NA,NA
BAER,Basin1981,BAER_904,32,2,end,11.62,106.0479157738424,NA,0,76930.1,85879.2,162809.3
BAER,Basin1981,BAER_904,32,3,start,5.47,23.499819907198706,NA,0,NA,NA,NA
BAER,Basin1981,BAER_904,32,3,end,7.66,46.08370847624332,NA,0,23810.1,19669.2,43479.3
BAER,Basin1981,BAER_904,32,4,start,2.73,5.853493971984842,NA,0,NA,NA,NA
BAER,Basin1981,BAER_904,32,4,end,4.71,17.423351396625332,NA,0,8900.1,4799.2,13699.3
BAER,Basin1981,BAER_904,32,5,start,1.32,1.3684777599037141,NA,0,NA,NA,NA
BAER,Basin1981,BAER_904,32,5,end,3.01,7.11578590019722,NA,0,2604.4,1049.2,3653.6000000000004
BAER,Basin1981,BAER_904,32,6,start,NA,NA,NA,0,NA,NA,NA
BAER,Basin1981,BAER_904,32,6,end,1.53,1.8385385606970868,NA,0,458,106,564
BAER,Basin1981,BAER_905,32,1,start,29.266666666666666,672.7231975471983,1925,0,NA,NA,NA
BAER,Basin1981,BAER_905,32,1,end,34.72666666666667,947.1441432716549,1890,0,82708.7,348083.9,430792.60000000003
BAER,Basin1981,BAER_905,32,2,start,12.99,132.52816463150177,NA,0,NA,NA,NA
BAER,Basin1981,BAER_905,32,2,end,15.71,193.83948685896019,NA,0,71768.7,135553.9,207322.59999999998
BAER,Basin1981,BAER_905,32,3,start,6.94,37.82760298260934,NA,0,NA,NA,NA
BAER,Basin1981,BAER_905,32,3,end,8.32,54.36714582596353,NA,0,19268.7,23743.9,43012.600000000006
BAER,Basin1981,BAER_905,32,4,start,4.26,14.25309171007153,NA,0,NA,NA,NA
BAER,Basin1981,BAER_905,32,4,end,5.66,25.160701403335295,NA,0,9905.2,6543.9,16449.1
BAER,Basin1981,BAER_905,32,5,start,1.14,1.0207034531513237,NA,0,NA,NA,NA
BAER,Basin1981,BAER_905,32,5,end,2.6,5.3092915845667505,NA,0,1715.9,653.9,2369.8
BAER,Basin1981,BAER_906,32,1,start,41.71333333333334,1366.5945147342272,2240,0,NA,NA,NA
BAER,Basin1981,BAER_906,32,1,end,44.03,1522.6050023471762,2380,0,124844.1,738236.4,863080.5
BAER,Basin1981,BAER_906,32,2,start,22.43,395.13766445625686,NA,0,NA,NA,NA
BAER,Basin1981,BAER_906,32,2,end,24.6,475.2915525615999,NA,0,59024.1,221006.4,280030.5
BAER,Basin1981,BAER_906,32,3,start,6.84,36.745324313447654,NA,0,NA,NA,NA
BAER,Basin1981,BAER_906,32,3,end,8.31,54.23653411139054,NA,0,25584.1,23056.4,48640.5
BAER,Basin1981,BAER_906,32,4,start,3.61,10.235387405211885,NA,0,NA,NA,NA
BAER,Basin1981,BAER_906,32,4,end,4.16,13.591786456490883,NA,0,3814.1,2266.4,6080.5
BAER,Basin1981,BAER_906,32,5,start,1.76,2.432849350939936,NA,0,NA,NA,NA
BAER,Basin1981,BAER_906,32,5,end,2.2,3.8013271108436504,NA,0,969.6,336.4,1306
BAER,Basin1981,BAER_907,32,1,start,50.766666666666666,2024.1709072745775,1950,0,NA,NA,NA
BAER,Basin1981,BAER_907,32,1,end,53.026666666666664,2208.4040582973294,2450,0,445844.8,1855852.3,2301697.1
BAER,Basin1981,BAER_907,32,2,start,33.25,868.3067570210914,NA,0,NA,NA,NA
BAER,Basin1981,BAER_907,32,2,end,35.84,1008.8483391137374,NA,0,396714.8,1068572.3,1465287.1
BAER,Basin1981,BAER_907,32,3,start,20.71,336.86049241363554,NA,0,NA,NA,NA
BAER,Basin1981,BAER_907,32,3,end,23.88,447.8767584293138,NA,0,309014.8,541052.3,850067.1000000001
BAER,Basin1981,BAER_907,32,4,start,10.71,90.08838947415727,NA,0,NA,NA,NA
BAER,Basin1981,BAER_907,32,4,end,12.87,130.09091705084677,NA,0,64074.8,79252.3,143327.1
BAER,Basin1981,BAER_907,32,5,start,3.29,8.50122826043032,NA,0,NA,NA,NA
BAER,Basin1981,BAER_907,32,5,end,6.02,28.46314360078888,NA,0,13554.8,6792.3,20347.1
BAER,Basin1981,BAER_907,32,6,start,1.43,1.6060607043314417,NA,0,NA,NA,NA
BAER,Basin1981,BAER_907,32,6,end,3.21,8.092821215463648,NA,0,2784.8,1062.3,3847.1000000000004
BAER,Basin2005,BAER_001,7,1,start,15.04,177.65832119756422,630,0,NA,NA,NA
BAER,Basin2005,BAER_001,7,1,end,21.26,354.99023091842054,653,0,97106.3,85380.3,182486.6
BAER,Basin2005,BAER_001,7,2,start,7.4,43.008403427644275,NA,0,NA,NA,NA
BAER,Basin2005,BAER_001,7,2,end,11.7,107.51315458747668,NA,0,51206.3,32100.3,83306.6
BAER,Basin2005,BAER_001,7,3,start,4.2,13.854423602330987,NA,0,NA,NA,NA
BAER,Basin2005,BAER_001,7,3,end,7.07,39.258048657605116,NA,0,17856.3,9400.3,27256.6
BAER,Basin2005,BAER_001,7,4,start,2.51,4.948086969220263,NA,0,NA,NA,NA
BAER,Basin2005,BAER_001,7,4,end,4.5,15.904312808798327,NA,0,6596.3,2630.3,9226.6
BAER,Basin2005,BAER_001,7,5,start,NA,NA,NA,0,NA,NA,NA
BAER,Basin2005,BAER_001,7,5,end,1.27,1.2667686977437442,NA,0,256.3,40.3,296.6
BAER,Basin2005,BAER_002,7,1,start,9.5,70.8821842466197,750,0,NA,NA,NA
BAER,Basin2005,BAER_002,7,1,end,14.64,168.33407420170974,810,0,36037.4,44251.3,80288.70000000001
BAER,Basin2005,BAER_002,7,2,start,4.44,15.483025233951938,NA,0,NA,NA,NA
BAER,Basin2005,BAER_002,7,2,end,6.34,31.569550416658473,NA,0,16177.4,8591.3,24768.699999999997
BAER,Basin2005,BAER_002,7,3,start,NA,NA,NA,0,NA,NA,NA
BAER,Basin2005,BAER_002,7,3,end,3.37,8.91968840188848,NA,0,4024,1461.3,5485.3
BAER,Basin2005,BAER_003,7,1,start,14.3,160.6060704331442,925,0,NA,NA,NA
BAER,Basin2005,BAER_003,7,1,end,22.246666666666666,388.70468626602485,1050,0,106403.1,104422.7,210825.8
BAER,Basin2005,BAER_003,7,2,start,5.97,27.99229740183211,NA,0,NA,NA,NA
BAER,Basin2005,BAER_003,7,2,end,9.13,65.46835616650476,NA,0,37223.1,23812.7,61035.8
BAER,Basin2005,BAER_003,7,3,start,3.19,7.992290250548773,NA,0,NA,NA,NA
BAER,Basin2005,BAER_003,7,3,end,5.2,21.237166338267002,NA,0,12423.1,6012.7,18435.8
BAER,Basin2005,BAER_003,7,4,start,1.84,2.659044021998401,NA,0,NA,NA,NA
BAER,Basin2005,BAER_003,7,4,end,3.15,7.79311327631118,NA,0,3353.1,982.7,4335.8
BAER,Basin2005,BAER_003,7,5,start,NA,NA,NA,0,NA,NA,NA
BAER,Basin2005,BAER_003,7,5,end,1.71,2.2965827695904784,NA,0,748.4,153.7,902.0999999999999
BAER,Basin2005,BAER_004,7,1,start,15.77,195.32294690998526,750,0,NA,NA,NA
BAER,Basin2005,BAER_004,7,1,end,19.613333333333333,302.129199517173,935,0,135228.8,113945.6,249174.4
BAER,Basin2005,BAER_004,7,2,start,8.69,59.31020624693804,NA,0,NA,NA,NA
BAER,Basin2005,BAER_004,7,2,end,12.8,128.67963509103794,NA,0,87488.8,58375.6,145864.4
BAER,Basin2005,BAER_004,7,3,start,5.63,24.894687045392576,NA,0,NA,NA,NA
BAER,Basin2005,BAER_004,7,3,end,9.82,75.73782985200809,NA,0,38138.8,24705.6,62844.4
BAER,Basin2005,BAER_004,7,4,start,2.86,6.424242817325767,NA,0,NA,NA,NA
BAER,Basin2005,BAER_004,7,4,end,5.47,23.499819907198706,NA,0,11978.8,5325.6,17304.4
BAER,Basin2005,BAER_004,7,5,start,1.7,2.269800692218625,NA,0,NA,NA,NA
BAER,Basin2005,BAER_004,7,5,end,3.4,9.0792027688745,NA,0,4566.8,1785.6000000000001,6352.4000000000005
BAER,Basin2005,BAER_004,7,6,start,NA,NA,NA,0,NA,NA,NA
BAER,Basin2005,BAER_004,7,6,end,1.38,1.4957122623741002,NA,0,549.2,122.7,671.9000000000001
BAER,Basin2005,BAER_005,7,1,start,19.16,288.32406401291826,1110,0,NA,NA,NA
BAER,Basin2005,BAER_005,7,1,end,27.62,599.1522986812964,1220,0,191878.4,276695.9,468574.30000000005
BAER,Basin2005,BAER_005,7,2,start,11.19,98.3444949677912,NA,0,NA,NA,NA
BAER,Basin2005,BAER_005,7,2,end,15.47,187.9621953226244,NA,0,100508.4,119165.9,219674.3
BAER,Basin2005,BAER_005,7,3,start,6.64,34.62789086492813,NA,0,NA,NA,NA
BAER,Basin2005,BAER_005,7,3,end,11.6,105.68317686676065,NA,0,36108.4,35085.9,71194.3
BAER,Basin2005,BAER_005,7,4,start,3.6,10.17876019763093,NA,0,NA,NA,NA
BAER,Basin2005,BAER_005,7,4,end,5.04,19.950369987356623,NA,0,6868.4000000000005,4015.9,10884.300000000001
BAER,Basin2005,BAER_005,7,5,start,1.09,0.9331315579325085,NA,0,NA,NA,NA
BAER,Basin2005,BAER_005,7,5,end,2.6,5.3092915845667505,NA,0,1286.1,455.9,1742
BAER,Basin2005,BAER_005,7,6,start,NA,NA,NA,0,NA,NA,NA
BAER,Basin2005,BAER_005,7,6,end,1.1,0.9503317777109126,NA,0,275,56,331
BAER,Basin2005,BAER_006,7,1,start,12.85,129.68690823559515,735,0,NA,NA,NA
BAER,Basin2005,BAER_006,7,1,end,17.206666666666667,232.53234554489197,880,0,95144.1,88172.2,183316.3
BAER,Basin2005,BAER_006,7,2,start,8.55,57.41456923976197,NA,0,NA,NA,NA
BAER,Basin2005,BAER_006,7,2,end,11.84,110.10151277476932,NA,0,71684.1,56482.2,128166.3
BAER,Basin2005,BAER_006,7,3,start,4,12.566370614359172,NA,0,NA,NA,NA
BAER,Basin2005,BAER_006,7,3,end,6.35,31.669217443593606,NA,0,17964.100000000002,10252.2,28216.300000000003
BAER,Basin2005,BAER_006,7,4,start,1.56,1.9113449704440304,NA,0,NA,NA,NA
BAER,Basin2005,BAER_006,7,4,end,2.65,5.5154586024585806,NA,0,1524.4,482.2,2006.6000000000001
BAER,Basin2005,BAER_006,7,5,start,NA,NA,NA,0,NA,NA,NA
BAER,Basin2005,BAER_006,7,5,end,1.04,0.8494866535306802,NA,0,360,69.2,429.2
BAER,Basin2005,BAER_007,7,1,start,22.073333333333334,382.6711528550506,990,0,NA,NA,NA
BAER,Basin2005,BAER_007,7,1,end,28.43,634.8097679986222,1120,0,194658.6,228600.5,423259.1
BAER,Basin2005,BAER_007,7,2,start,12.36,119.98496326296281,NA,0,NA,NA,NA
BAER,Basin2005,BAER_007,7,2,end,18.63,272.5935598176798,NA,0,142208.6,132760.5,274969.1
BAER,Basin2005,BAER_007,7,3,start,6.67,34.941500351572735,NA,0,NA,NA,NA
BAER,Basin2005,BAER_007,7,3,end,9.37,68.95552401198941,NA,0,39308.6,25130.5,64439.1
BAER,Basin2005,BAER_007,7,4,start,3.62,10.292171692425521,NA,0,NA,NA,NA
BAER,Basin2005,BAER_007,7,4,end,5.71,25.607200259226744,NA,0,13358.6,5870.5,19229.1
BAER,Basin2005,BAER_007,7,5,start,1.74,2.3778714795021143,NA,0,NA,NA,NA
BAER,Basin2005,BAER_007,7,5,end,2.18,3.732526231730034,NA,0,1478.6,410.5,1889.1
BAER,Basin2005,BAER_007,7,6,start,NA,NA,NA,0,NA,NA,NA
BAER,Basin2005,BAER_007,7,6,end,1.23,1.1882288814039994,NA,0,219.5,33,252.5
BAER,Basin2007,BAER_401,5,1,start,4.823333333333333,18.271930478944974,460,0,NA,NA,NA
BAER,Basin2007,BAER_401,5,1,end,7.09,39.48047341747927,510,0,8615.1,7261.6,15876.7
BAER,Basin2007,BAER_401,5,2,start,2.98,6.9746498502347,NA,0,NA,NA,NA
BAER,Basin2007,BAER_401,5,2,end,3.65,10.463467031862505,NA,0,3713.8,1823.1000000000001,5536.9000000000005
BAER,Basin2007,BAER_401,5,3,start,2.83,6.290175350833824,NA,0,NA,NA,NA
BAER,Basin2007,BAER_401,5,3,end,1.83,2.6302199094017147,NA,0,562.7,156.4,719.1
BAER,Basin2007,BAER_402,5,1,start,6.136666666666667,29.577056362642963,450,0,NA,NA,NA
BAER,Basin2007,BAER_402,5,1,end,8.2,52.81017250684442,540,0,11675.1,13247,24922.1
BAER,Basin2007,BAER_402,5,2,start,2.73,5.853493971984842,NA,0,NA,NA,NA
BAER,Basin2007,BAER_402,5,2,end,3.98,12.441021067480941,NA,0,4843.5999999999995,2530.9,7374.5
BAER,Basin2007,BAER_402,5,3,start,0.93,0.6792908715224532,NA,0,NA,NA,NA
BAER,Basin2007,BAER_402,5,3,end,1.5,1.7671458676442586,NA,0,645.2,138,783.2
BAER,Basin2007,BAER_403,5,1,start,4.1866666666666665,13.766598634370633,455,0,NA,NA,NA
BAER,Basin2007,BAER_403,5,1,end,7.09,39.48047341747927,565,0,7830.3,7412.0999999999995,15242.4
BAER,Basin2007,BAER_403,5,2,start,2.98,6.9746498502347,NA,0,NA,NA,NA
BAER,Basin2007,BAER_403,5,2,end,4.21,13.920475587872714,NA,0,7258.8,3290.2,10549
BAER,Basin2007,BAER_403,5,3,start,1.16,1.0568317686676063,NA,0,NA,NA,NA
BAER,Basin2007,BAER_403,5,3,end,2.26,4.0114996593688055,NA,0,1827.2,499.6,2326.8
BAER,Basin2007,BAER_404,5,1,start,5.35,22.48005893184346,490,0,NA,NA,NA
BAER,Basin2007,BAER_404,5,1,end,8.933333333333334,62.67826409762036,530,0,13090.599999999999,13614.7,26705.3
BAER,Basin2007,BAER_404,5,2,start,2.61,5.3502108288797565,NA,0,NA,NA,NA
BAER,Basin2007,BAER_404,5,2,end,3.64,10.406211505750832,NA,0,4382.7,2544.7,6927.4
BAER,Basin2007,BAER_404,5,3,start,1.55,1.8869190875623698,NA,0,NA,NA,NA
BAER,Basin2007,BAER_404,5,3,end,1.88,2.775911268711941,NA,0,947,270.7,1217.7
BAER,Basin2007,BAER_405,5,1,start,4.12,13.331662584773646,535,0,NA,NA,NA
BAER,Basin2007,BAER_405,5,1,end,6.19,30.093394568552974,660,0,8793.5,7659,16452.5
BAER,Basin2007,BAER_405,5,2,start,3.07,7.40229915020461,NA,0,NA,NA,NA
BAER,Basin2007,BAER_405,5,2,end,4.41,15.274502021569914,NA,0,6452.700000000001,3521,9973.7
BAER,Basin2007,BAER_405,5,3,start,1.74,2.3778714795021143,NA,0,NA,NA,NA
BAER,Basin2007,BAER_405,5,3,end,2.93,6.742564692950754,NA,0,2074.6,822.2,2896.8
BAER,Basin2007,BAER_406,5,1,start,4.886666666666667,18.754924169495627,420,0,NA,NA,NA
BAER,Basin2007,BAER_406,5,1,end,6.446666666666666,32.640763698362505,535,0,8647.3,6752.5,15399.8
BAER,Basin2007,BAER_406,5,2,start,2.56,5.147185403641517,NA,0,NA,NA,NA
BAER,Basin2007,BAER_406,5,2,end,4.17,13.657210123501889,NA,0,5863.3,2658.7999999999997,8522.1
BAER,Basin2007,BAER_406,5,3,start,1.14,1.0207034531513237,NA,0,NA,NA,NA
BAER,Basin2007,BAER_406,5,3,end,1.79,2.516494255341764,NA,0,1050.3,287.6,1337.9
BAER,Basin2007,BAER_407,5,1,start,3.893333333333333,11.90510026736356,405,0,NA,NA,NA
BAER,Basin2007,BAER_407,5,1,end,4.763333333333334,17.820169455358766,470,0,3949.8,3816.1,7765.9
BAER,Basin2007,BAER_407,5,2,start,2.67,5.599024967044069,NA,0,NA,NA,NA
BAER,Basin2007,BAER_407,5,2,end,3.17,7.892387604164618,NA,0,2217.3,1519.4,3736.7000000000003
BAER,Basin2007,BAER_407,5,3,start,0.95,0.7088218424661971,NA,0,NA,NA,NA
BAER,Basin2007,BAER_407,5,3,end,1.66,2.1642431790580083,NA,0,972.8,367.9,1340.6999999999998
BAER,Waratah2003,BAER_801,9,1,start,19.533333333333335,299.66954190892244,1030,0,NA,NA,NA
BAER,Waratah2003,BAER_801,9,1,end,35.64333333333333,997.8069063000767,1080,0,236638.7,326844.7,563483.4
BAER,Waratah2003,BAER_801,9,2,start,12.185,116.61138362685952,NA,0,NA,NA,NA
BAER,Waratah2003,BAER_801,9,2,end,14.506666666666666,165.28184240582203,NA,0,126328.7,130474.7,256803.4
BAER,Waratah2003,BAER_801,9,3,start,6.28,30.974846927333925,NA,0,NA,NA,NA
BAER,Waratah2003,BAER_801,9,3,end,9.63,72.83539093917284,NA,0,44408.7,36674.7,81083.4
BAER,Waratah2003,BAER_801,9,4,start,3.22,8.143322317370103,NA,0,NA,NA,NA
BAER,Waratah2003,BAER_801,9,4,end,5.43,23.15738630795742,NA,0,8148.7,4974.7,13123.4
BAER,Waratah2003,BAER_801,9,5,start,1.93,2.925529618839155,NA,0,NA,NA,NA
BAER,Waratah2003,BAER_801,9,5,end,3.02,7.163145409450087,NA,0,2940.3,1114.7,4055
BAER,Waratah2003,BAER_801,9,6,start,NA,NA,NA,0,NA,NA,NA
BAER,Waratah2003,BAER_801,9,6,end,1.6,2.0106192982974678,NA,0,541.5,120,661.5
BAER,Waratah2003,BAER_802,9,1,start,18.536666666666665,269.8691008553166,1040,0,NA,NA,NA
BAER,Waratah2003,BAER_802,9,1,end,24.063333333333333,454.7801028529583,1100,0,128027.5,172722.1,300749.6
BAER,Waratah2003,BAER_802,9,2,start,8.24,53.326650339094584,NA,0,NA,NA,NA
BAER,Waratah2003,BAER_802,9,2,end,13.44,141.8692976878693,NA,0,38737.5,41062.1,79799.6
BAER,Waratah2003,BAER_802,9,3,start,4.35,14.861696746888212,NA,0,NA,NA,NA
BAER,Waratah2003,BAER_802,9,3,end,6.93,37.71866825734611,NA,0,13241,9042.1,22283.1
BAER,Waratah2003,BAER_802,9,4,start,2.27,4.047078196170711,NA,0,NA,NA,NA
BAER,Waratah2003,BAER_802,9,4,end,4.42,15.343852679397909,NA,0,7958.3,3002.1,10960.4
BAER,Waratah2003,BAER_802,9,5,start,NA,NA,NA,0,NA,NA,NA
BAER,Waratah2003,BAER_802,9,5,end,3.09,7.4990602039351755,NA,0,2099,522.5,2621.5
BAER,Waratah2003,BAER_803,9,1,start,19.32,293.1596034253237,875,0,NA,NA,NA
BAER,Waratah2003,BAER_803,9,1,end,23.87,447.5017308062916,990,0,99770,151900,251670
BAER,Waratah2003,BAER_803,9,2,start,9.37,68.95552401198941,NA,0,NA,NA,NA
BAER,Waratah2003,BAER_803,9,2,end,13.14,135.60653273293806,NA,0,28160,27480,55640
BAER,Waratah2003,BAER_803,9,3,start,4.21,13.920475587872714,NA,0,NA,NA,NA
BAER,Waratah2003,BAER_803,9,3,end,6.86,36.960523410218556,NA,0,18260.6,11780,30040.6
BAER,Waratah2003,BAER_803,9,4,start,1.89,2.8055207794720247,NA,0,NA,NA,NA
BAER,Waratah2003,BAER_803,9,4,end,3.13,7.69446726698846,NA,0,3402.8,1440,4842.8
BAER,Waratah2003,BAER_803,9,5,start,NA,NA,NA,0,NA,NA,NA
BAER,Waratah2003,BAER_803,9,5,end,2.04,3.2685129967948208,NA,0,1145.9,350.5,1496.4
BAER,Waratah2003,BAER_803,9,6,start,NA,NA,NA,0,NA,NA,NA
BAER,Waratah2003,BAER_803,9,6,end,1.33,1.3892908112337463,NA,0,327.4,79.6,407
BAER,Waratah2003,BAER_804,9,1,start,18.53,269.6750202424949,1145,0,NA,NA,NA
BAER,Waratah2003,BAER_804,9,1,end,20.676666666666666,335.7769920139974,1230,0,106679.7,125452.9,232132.59999999998
BAER,Waratah2003,BAER_804,9,2,start,8.55,57.41456923976197,NA,0,NA,NA,NA
BAER,Waratah2003,BAER_804,9,2,end,12.52,123.11147627181536,NA,0,105632.6,68772.9,174405.5
BAER,Waratah2003,BAER_804,9,3,start,6.25,30.679615757712824,NA,0,NA,NA,NA
BAER,Waratah2003,BAER_804,9,3,end,8,50.26548245743669,NA,0,27482.6,17352.9,44835.5
BAER,Waratah2003,BAER_804,9,4,start,3.46,9.402472652928893,NA,0,NA,NA,NA
BAER,Waratah2003,BAER_804,9,4,end,5.3,22.061834409834322,NA,0,13742.6,4782.9,18525.5
BAER,Waratah2003,BAER_804,9,5,start,1.39,1.5174677915002095,NA,0,NA,NA,NA
BAER,Waratah2003,BAER_804,9,5,end,2.35,4.337361357362409,NA,0,1812.6,452.9,2265.5
BAER,Waratah2003,BAER_804,9,6,start,NA,NA,NA,0,NA,NA,NA
BAER,Waratah2003,BAER_804,9,6,end,1.25,1.227184630308513,NA,0,306.9,47.4,354.29999999999995
BAER,Waratah2003,BAER_805,9,1,start,16.436666666666667,212.1863181427545,960,0,NA,NA,NA
BAER,Waratah2003,BAER_805,9,1,end,20.793333333333333,339.57687922820816,1070,0,117637.5,155677.2,273314.7
BAER,Waratah2003,BAER_805,9,2,start,10.1,80.1184666481737,NA,0,NA,NA,NA
BAER,Waratah2003,BAER_805,9,2,end,13.18,136.4333999193629,NA,0,86217.5,69377.2,155594.7
BAER,Waratah2003,BAER_805,9,3,start,4.87,18.627209701480943,NA,0,NA,NA,NA
BAER,Waratah2003,BAER_805,9,3,end,6.58,34.00491304172128,NA,0,15187.5,10267.2,25454.7
BAER,Waratah2003,BAER_805,9,4,start,2.35,4.337361357362409,NA,0,NA,NA,NA
BAER,Waratah2003,BAER_805,9,4,end,3.78,11.222083117888099,NA,0,3350.1000000000004,1667.2,5017.3
BAER,Waratah2003,BAER_805,9,5,start,NA,NA,NA,0,NA,NA,NA
BAER,Waratah2003,BAER_805,9,5,end,1.83,2.6302199094017147,NA,0,674.8,186.8,861.5999999999999
BAER,Waratah2003,BAER_805,9,6,start,NA,NA,NA,0,NA,NA,NA
BAER,Waratah2003,BAER_805,9,6,end,1.15,1.0386890710931251,NA,0,249,52.7,301.7
BAER,Waratah2003,BAER_806,9,1,start,16.826666666666668,222.37505289706058,900,0,NA,NA,NA
BAER,Waratah2003,BAER_806,9,1,end,22.94,413.3107569396614,980,0,91530.9,134089.9,225620.8
BAER,Waratah2003,BAER_806,9,2,start,10.41,85.11210671087102,NA,0,NA,NA,NA
BAER,Waratah2003,BAER_806,9,2,end,13.99,153.7182070799649,NA,0,77050.9,69629.9,146680.8
BAER,Waratah2003,BAER_806,9,3,start,6.56,33.79851040438042,NA,0,NA,NA,NA
BAER,Waratah2003,BAER_806,9,3,end,9.49,70.73303713539053,NA,0,38990.9,26929.9,65920.8
BAER,Waratah2003,BAER_806,9,4,start,2.5,4.908738521234052,NA,0,NA,NA,NA
BAER,Waratah2003,BAER_806,9,4,end,3.59,10.122290069682652,NA,0,8600.9,2579.9,11180.8
BAER,Waratah2003,BAER_806,9,5,start,1.49,1.743662462558675,NA,0,NA,NA,NA
BAER,Waratah2003,BAER_806,9,5,end,2.17,3.698361411622244,NA,0,1600.9,409.90000000000003,2010.8000000000002
BAER,Waratah2003,BAER_806,9,6,start,NA,NA,NA,0,NA,NA,NA
BAER,Waratah2003,BAER_806,9,6,end,1.45,1.651299638543135,NA,0,553.2,101.3,654.5
