aborted_ovule_count,accessory_costs,accessory_costs_using_seedweight,accessory_inv,age,all_leaf_and_repro_inv,all_leaf_inv,choosiness,cone_count,count_per_length,diameter,diameter_0,discarded_costs,discarded_inv,embryo_endo_costs,embryo_endo_inv,embryo_endo_size,flower_inv,fruit_costs,fruit_inv,gross_inv,growth_height,growth_inv,growth_leaf,growth_leaf_area,growth_leaf_neg,growth_leaf_pos,growth_leaf_prop_no_accessory,growth_shoot_length,growth_stem,growth_stem_area,growth_stem_diameter,height,height_0,individual,inflorescence_count,leaf_area,leaf_area_0,leaf_inv_gross,leaf_replacement,leaf_repro_inv,leaf_shed,leaf_size,leaf_weight,leaf_weight_0,lifespan,LMA,lvs_end,lvs_end_count,lvs_end_length,mature,maturity,ovule_count,ovule_per_ovary,pack_disp_success_inv,packaging_dispersal_costs,packaging_dispersal_costs_temp,pollen_attract_costs,pollen_set,postpollen_aborted_costs,postpollen_aborted_count,postpollen_aborted_inv,postpollen_all_costs,postpollen_all_inv,postpollen_count,postpollen_temp_inv,prepollen_all_costs,prepollen_all_inv,prepollen_costs_from_pack_disp_tissues,prepollen_costs_from_seed_tissues,prepollen_count,prepollen_count_aborted_preflowering,prepollen_count_reach_flowering,prepollen_discarded_costs,prepollen_discarded_inv,prepollen_inv_aborted_preflowering,prepollen_inv_from_aborted_dispersal,prepollen_inv_from_pack_disp_tissues,prepollen_partial_costs,prepollen_success_inv,prepollen_temp_inv,prop_accessory_vs_embryo_endo,prop_accessory_vs_propagule,prop_discarded_vs_all_repro,prop_embryo_endo_vs_all_repro,prop_embryo_endo_vs_success,prop_endo,prop_leaf_expand,prop_leaf_loss,prop_leaf_replacement,prop_pack_disp_vs_all_repro,prop_pack_disp_vs_success,prop_pollen_attract_vs_all_repro,prop_pollen_attract_vs_success,prop_postpollen_all_vs_all_repro,prop_postpollen_discarded,prop_postpollen_discarded_vs_all_repro,prop_postpollen_success,prop_prepollen_all_vs_all_repro,prop_prepollen_discarded,prop_prepollen_discarded_vs_all_repro,prop_prepollen_success,prop_propagule_vs_all_repro,prop_provisioning_vs_success,prop_repro,prop_success,prop_surplus,propagule_costs,propagule_costs_temp,propagule_inv,provisioning_costs,RA,RA_max_1,replace_leaf_prop_no_accessory,repro_and_leaf_growth_prop_surplus,repro_costs,repro_inv,repro_prop_all_leaf,reproducing,scaled_ovule_count,scaled_pollen_attract_costs,scaled_provisioning_costs,scaled_reach_flowering_count,scaled_repro_inv,scaled_seed_count,seed_coat_costs,seed_count,seed_prop_all,seed_prop_all_acc,seed_prop_surplus,seed_prop_veg,seed_size,seed_size_source,seedset,shoot_leaf_count,shoot_leaf_count_new,shoot_leaf_count_new_and_shed_count,shoot_leaf_count_start,shoot_length_start,site,species,start_end,stem_area,stem_weight,stem_weight_0,stop_at_flower_count,success_costs,success_inv,surplus_inv,total_inv,total_weight,total_weight_0,wood_density,zygote_set
0,0,0,0,1.4,2106.4229910847935,2106.4229910847935,0,0,1.3765294671733617,4.4799999999999995,1.2766666666666664,0,0,0,0,24.0645,0,0,0,3149.8457953375882,237,2874.0302819647786,1830.6074777119834,87.31037254588155,0,1830.6074777119834,0.5811736817153571,204,1043.422804252795,14.483152285423161,3.203333333333333,278,41,BAER_309,0,109.23529411764706,21.92492157176551,2106.4229910847935,275.8155133728101,1830.6074777119834,275.8155133728101,0.4943565625,2290.3,459.6925222880168,40,0.020966666666666668,4,4,0,FALSE,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.7426,0.5811736817153571,0.6,0.6687384487846127,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.8690597688402713,0,0,0,0,0,0,0.6687384487846127,0.8690597688402713,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,Wenk,0,220.47942007600426,216.47942007600426,30,10,41,Wilunga2012,BAER,end,15.763255298652142,1068.9,25.477195747205087,0,0,0,1830.6074777119834,2874.0302819647786,3359.2000000000003,485.16971803522165,0.5875,0
0,0,0,0,1.4,2526.428981669523,2526.428981669523,0,0,1.3765294671733617,5.05,1.9666666666666668,0,0,0,0,24.0645,0,0,0,3913.3464897148724,204,3795.72934735924,2408.8118393138907,114.8876870896927,0,2408.8118393138907,0.6155375828960643,204,1386.917508045349,16.991871098947293,3.083333333333333,310,106,BAER_311,0,143.7376788553259,28.84999176563319,2526.428981669523,117.61714235563234,2408.8118393138907,117.61714235563234,0.4943565625,3013.7,604.8881606861091,40,0.020966666666666668,29,29,0,FALSE,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.7426,0.6155375828960643,0.19444444444444445,0.6455929696768556,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.9534453003789134,0,0,0,0,0,0,0.6455929696768556,0.9534453003789134,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,Wenk,0,297.4232460988055,268.4232460988055,0,36,106,Wilunga2012,BAER,end,20.029616662043424,1477.4,90.4824919546511,0,0,0,2408.8118393138907,3795.72934735924,4491.1,695.3706526407605,0.5875,0
0,0,0,0,1.4,3619.865863457641,3619.865863457641,0,0,1.3765294671733617,4.736666666666666,1.5499999999999998,0,0,0,0,24.0645,0,0,0,5219.189911345455,215,4645.487501718378,3046.1634538305634,145.2860152860364,0,3046.1634538305634,0.5836467930030339,238,1599.3240478878142,15.734282833069036,3.1866666666666665,282,67,BAER_303,0,181.76947535771063,36.483460071674244,3619.865863457641,573.7024096270774,3046.1634538305634,573.7024096270774,0.4943565625,3811.1,764.9365461694365,40,0.020966666666666668,6,6,0,FALSE,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.7426,0.5836467930030339,0.75,0.6935685278646003,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.841512798742469,0,0,0,0,0,0,0.6935685278646003,0.841512798742469,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,Wenk,0,333.61401318726007,327.61401318726007,0,24,67,Wilunga2012,BAER,end,17.621201920631407,1659.4,60.07595211218586,0,0,0,3046.1634538305634,4645.487501718378,5470.5,825.0124982816224,0.5875,0
0,0,0,0,1.4,4610.144386885039,4610.144386885039,0,0,1.3765294671733617,5.073333333333333,1.9433333333333334,0,0,0,0,24.0645,0,0,0,6615.761062409587,257,6016.839496507646,4011.2228209830973,191.31428398965485,0,4011.2228209830973,0.606313133612799,274,2005.616675524548,17.249045364228657,3.13,357,100,BAER_315,0,239.35612082670903,48.04183683705418,4610.144386885039,598.9215659019421,4011.2228209830973,598.9215659019421,0.4943565625,5018.5,1007.2771790169027,40,0.020966666666666668,15,15,0,FALSE,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.7426,0.606313133612799,0.5945945945945946,0.69684263736180585,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.870086158775036,0,0,0,0,0,0,0.69684263736180585,0.870086158775036,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,Wenk,0,381.1568382681142,366.1568382681142,0,37,100,Wilunga2012,BAER,end,20.215136434884162,2129.8,124.18332447545208,0,0,0,4011.2228209830973,6016.839496507646,7148.3,1131.4605034923543,0.5875,0
0,0,0,0,1.4,907.2220060492023,907.2220060492023,0,0,1.3765294671733617,2.4466666666666668,1.35,0,0,0,0,24.0645,0,0,0,1210.3524349311285,72,1101.0588421901712,797.9284133082448,38.05699904490833,0,797.9284133082448,0.659252950033226,85,303.13042888192626,3.2701448796454358,1.0966666666666667,190,118,BAER_107,0,47.61367249602544,9.556673451117106,907.2220060492023,109.29359274095742,797.9284133082448,109.29359274095742,0.4943565625,998.3000000000001,200.37158669175528,40,0.020966666666666668,10,10,0,FALSE,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.7426,0.659252950033226,0.5454545454545454,0.7495519320377333,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.8795293852968663,0,0,0,0,0,0,0.7495519320377333,0.8795293852968663,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,Wenk,0,123.49888684104229,113.49888684104229,0,22,38,Waratah2011,BAER,end,4.701533032437285,364.7,61.569571118073725,0,0,0,797.9284133082448,1101.0588421901712,1363,261.94115780982884,0.5875,0
0,0,0,0,1.4,3275.0177854886274,3275.0177854886274,0,0,1.3765294671733617,4.6466666666666665,1.4266666666666667,0,0,0,0,24.0645,0,0,0,5009.024177267851,282,4686.653243028334,2952.64685124911,140.82576397054578,0,2952.64685124911,0.5894654820491638,275,1734.0063917792238,15.359351203155619,3.2199999999999998,370,88,BAER_308,0,176.18918918918916,35.363425218643386,3275.0177854886274,322.3709342395173,2952.64685124911,322.3709342395173,0.4943565625,3694.1,741.4531487508898,40,0.020966666666666668,13,13,0,FALSE,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.7426,0.5894654820491638,0.43478260869565216,0.6538235132406509,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.9015666615100778,0,0,0,0,0,0,0.6538235132406509,0.9015666615100778,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,Wenk,0,372.3915435963806,359.3915435963806,0,23,88,Wilunga2012,BAER,end,16.957933171642264,1787.4,53.39360822077629,0,0,0,2952.64685124911,4686.653243028334,5481.5,794.8467569716659,0.5875,0
0,0,0,0,1.4,346.88745545669474,346.88745545669474,0,0,1.3765294671733617,2.4033333333333333,1,0,0,0,0,24.0645,0,0,0,558.6404377920918,60,495.34008144564973,283.58709911025267,13.525616809709982,0,283.58709911025267,0.5076379723441982,62,211.7529823353971,3.751070355032473,1.4033333333333333,128,68,BAER_102,0,16.92209856915739,3.3964817594474095,346.88745545669474,63.30035634644208,283.58709911025267,63.30035634644208,0.4943565625,354.8,71.21290088974735,40,0.020966666666666668,2,2,0,FALSE,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.7426,0.5076379723441982,0.8888888888888888,0.6209494193218343,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.817519038666002,0,0,0,0,0,0,0.6209494193218343,0.817519038666002,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,Wenk,0,52.54282508085413,50.54282508085413,0,18,68,Waratah2011,BAER,end,4.536468518429921,228.3,16.54701766460292,0,0,0,283.58709911025267,495.34008144564973,583.1,87.75991855435029,0.5875,0
0,0,0,0,1.4,8103.14207080551,8103.14207080551,0,0,1.3765294671733617,6.946666666666667,1.6833333333333336,0,0,0,0,24.0645,0,0,0,13676.067657164827,458,12487.958810576765,6915.033224217449,329.81080560655556,0,6915.033224217449,0.5056302292124664,460,5572.925586359317,35.67480043679816,5.263333333333334,581,123,BAER_302,0,412.631160572337,82.82035496578146,8103.14207080551,1188.1088465880612,6915.033224217449,1188.1088465880612,0.4943565625,8651.5,1736.466775782551,40,0.020966666666666668,12,12,0,FALSE,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.7426,0.5056302292124664,0.6842105263157895,0.5925052634965806,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.8533767720957711,0,0,0,0,0,0,0.5925052634965806,0.8533767720957711,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,Wenk,0,645.2035548997463,633.2035548997463,0,38,123,Wilunga2012,BAER,end,37.90031339924743,5659.4,86.47441364068254,0,0,0,6915.033224217449,12487.958810576765,14310.9,1822.9411894232344,0.5875,0
0,0,0,0,1.4,685.1852653227495,685.1852653227495,0,0,1.3765294671733617,2.82,1.39,0,0,0,0,24.0645,0,0,0,981.3335611421768,108,846.9371064081396,550.7888105887123,26.269736594056226,0,550.7888105887123,0.5612656413662728,105,296.1482958194273,4.728332563101658,1.43,203,95,BAER_106,0,32.8664546899841,6.596718095927876,685.1852653227495,134.39645473403715,550.7888105887123,134.39645473403715,0.4943565625,689.1,138.31118941128773,40,0.020966666666666668,3,3,0,FALSE,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.7426,0.5612656413662728,0.9716961823991725,0.6982185186097788,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.8038538457613633,0,0,0,0,0,0,0.6982185186097788,0.8038538457613633,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,Wenk,0,119.12235737386894,116.12235737386894,0,105.99276897234884,95,Waratah2011,BAER,end,6.245800354601867,336.79999999999995,40.651704180572665,0,0,0,550.7888105887123,846.9371064081396,1025.9,178.9628935918605,0.5875,0
0,0,0,0,1.4,2090.377533507502,2090.377533507502,0,0,1.3765294671733617,4.343333333333334,1.4900000000000002,0,0,0,0,24.0645,0,0,0,3222.984705725644,300,2873.294839755651,1740.6876675375092,83.02166935790981,0,1740.6876675375092,0.5400856120865766,312,1132.607172218142,13.07251609743753,2.8533333333333335,392,92,BAER_301,0,103.86963434022258,20.84796498231276,2090.377533507502,349.68986596999275,1740.6876675375092,349.68986596999275,0.4943565625,2177.8,437.11233246249094,40,0.020966666666666668,6,6,0,FALSE,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.7426,0.5400856120865766,0.8,0.6485843788814569,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.8327144927819624,0,0,0,0,0,0,0.6485843788814569,0.8327144927819624,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,Wenk,0,435.47719375808884,429.47719375808884,0,30,92,Wilunga2012,BAER,end,14.816178559996205,1181.6,48.99282778185784,0,0,0,1740.6876675375092,2873.294839755651,3359.4,486.105160244349,0.5875,0
